initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,3943,34.884727316
Ok Clock @ error|0 w|0,3944,34.893802817
Ok Clock @ error|0 w|0,3945,34.902882102
Ok Clock @ error|0 w|0,3946,34.911969610
Ok Clock @ error|0 w|0,3947,34.921053037
Ok Clock @ error|0 w|0,3948,34.930121295
Ok Clock @ error|0 w|0,3949,34.939177219
Ok Clock @ error|0 w|0,3950,34.948234407
Ok Clock @ error|0 w|0,3951,34.957299326
Ok Clock @ error|0 w|0,3952,34.966366927
Ok Clock @ error|0 w|0,3953,34.975441351
Ok Clock @ error|0 w|0,3954,34.984538531
Ok Clock @ error|0 w|0,3955,34.993661083
Ok Clock @ error|0 w|0,3956,35.002796009
Ok Clock @ error|0 w|0,3957,35.011934537
Ok Clock @ error|0 w|0,3958,35.021070296
Ok Clock @ error|0 w|0,3959,35.030188723
Ok Clock @ error|0 w|0,3960,35.039280409
Ok Clock @ error|0 w|0,3961,35.048357701
Ok Clock @ error|0 w|0,3962,35.057443341
Ok Clock @ error|0 w|0,3963,35.066545292
Ok Clock @ error|0 w|0,3964,35.075649306
Ok Clock @ error|0 w|0,3965,35.084736830
Ok Clock @ error|0 w|0,3966,35.093808586
Ok Clock @ error|0 w|0,3967,35.102879589
Ok Clock @ error|0 w|0,3968,35.111948976
Ok Clock @ error|0 w|0,3969,35.121002524
Ok Clock @ error|0 w|0,3970,35.130051504
Ok Clock @ error|0 w|0,3971,35.139131936
Ok Clock @ error|0 w|0,3972,35.148256582
Ok Clock @ error|0 w|0,3973,35.157399280
Ok Clock @ error|0 w|0,3974,35.166529153
Ok Clock @ error|0 w|0,3975,35.175633958
Ok Clock @ error|0 w|0,3976,35.184712072
Ok Clock @ error|0 w|0,3977,35.193766483
Ok Clock @ error|0 w|0,3978,35.202808495
Ok Clock @ error|0 w|0,3979,35.211854523
Ok Clock @ error|0 w|0,3980,35.220918179
Ok Clock @ error|0 w|0,3981,35.230004419
Ok Clock @ error|0 w|0,3982,35.239109328
Ok Clock @ error|0 w|0,3983,35.248228222
Ok Clock @ error|0 w|0,3984,35.257355918
Ok Clock @ error|0 w|0,3985,35.266476203
Ok Clock @ error|0 w|0,3986,35.275572001
Ok Clock @ error|0 w|0,3987,35.284653132
Ok Clock @ error|0 w|0,3988,35.293750597
Ok Clock @ error|0 w|0,3989,35.302873765
Ok Clock @ error|0 w|0,3990,35.311995184
Ok Clock @ error|0 w|0,3991,35.321086978
Ok Clock @ error|0 w|0,3992,35.330149620
Ok Clock @ error|0 w|0,3993,35.339195960
Ok Clock @ error|0 w|0,3994,35.348228044
Ok Clock @ error|0 w|0,3995,35.357242119
Ok Clock @ error|0 w|0,3996,35.366249053
Ok Clock @ error|0 w|0,3997,35.375277019
Ok Clock @ error|0 w|0,3998,35.384346351
Ok Clock @ error|0 w|0,3999,35.393449996
Ok Clock @ error|0 w|0,4000,35.402568152
Ok Clock @ error|0 w|0,4001,35.411691177
Ok Clock @ error|0 w|0,4002,35.420816475
Ok Clock @ error|0 w|0,4003,35.429935515
Ok Clock @ error|0 w|0,4004,35.439040654
Ok Clock @ error|0 w|0,4005,35.448134662
Ok Clock @ error|0 w|0,4006,35.457219487
Ok Clock @ error|0 w|0,4007,35.466289728
Ok Clock @ error|0 w|0,4008,35.475346558
Ok Clock @ error|0 w|0,4009,35.484401438
Ok Clock @ error|0 w|0,4010,35.493461416
Ok Clock @ error|0 w|0,4011,35.502523428
Ok Clock @ error|0 w|0,4012,35.511584904
Ok Clock @ error|0 w|0,4013,35.520654028
Ok Clock @ error|0 w|0,4014,35.529746376
Ok Clock @ error|0 w|0,4015,35.538868082
Ok Clock @ error|0 w|0,4016,35.548003344
Ok Clock @ error|0 w|0,4017,35.557129237
Ok Clock @ error|0 w|0,4018,35.566244460
Ok Clock @ error|0 w|0,4019,35.575364472
Ok Clock @ error|0 w|0,4020,35.584487071
Ok Clock @ error|0 w|0,4021,35.593590145
Ok Clock @ error|0 w|0,4022,35.602664656
Ok Clock @ error|0 w|0,4023,35.611724513
Ok Clock @ error|0 w|0,4024,35.620784643
Ok Clock @ error|0 w|0,4025,35.629846957
Ok Clock @ error|0 w|0,4026,35.638907083
Ok Clock @ error|0 w|0,4027,35.647965220
Ok Clock @ error|0 w|0,4028,35.657028048
Ok Clock @ error|0 w|0,4029,35.666101483
Ok Clock @ error|0 w|0,4030,35.675185821
Ok Clock @ error|0 w|0,4031,35.684282868
Ok Clock @ error|0 w|0,4032,35.693398908
Ok Clock @ error|0 w|0,4033,35.702530538
Ok Clock @ error|0 w|0,4034,35.711663453
Ok Clock @ error|0 w|0,4035,35.720794514
Ok Clock @ error|0 w|0,4036,35.729931050
Ok Clock @ error|0 w|0,4037,35.739064561
Ok Clock @ error|0 w|0,4038,35.748174187
Ok Clock @ error|0 w|0,4039,35.757257983
Ok Clock @ error|0 w|0,4040,35.766336781
Ok Clock @ error|0 w|0,4041,35.775426050
Ok Clock @ error|0 w|0,4042,35.784518822
Ok Clock @ error|0 w|0,4043,35.793597566
Ok Clock @ error|0 w|0,4044,35.802656743
Ok Clock @ error|0 w|0,4045,35.811709638
Ok Clock @ error|0 w|0,4046,35.820768610
Ok Clock @ error|0 w|0,4047,35.829828784
Ok Clock @ error|0 w|0,4048,35.838887332
Ok Clock @ error|0 w|0,4049,35.847962723
Ok Clock @ error|0 w|0,4050,35.857071921
Ok Clock @ error|0 w|0,4051,35.866205394
Ok Clock @ error|0 w|0,4052,35.875341917
Ok Clock @ error|0 w|0,4053,35.884468850
Ok Clock @ error|0 w|0,4054,35.893577287
Ok Clock @ error|0 w|0,4055,35.902658891
Ok Clock @ error|0 w|0,4056,35.911718485
Ok Clock @ error|0 w|0,4057,35.920774781
Ok Clock @ error|0 w|0,4058,35.929842282
Ok Clock @ error|0 w|0,4059,35.938920294
Ok Clock @ error|0 w|0,4060,35.947999943
Ok Clock @ error|0 w|0,4061,35.957078197
Ok Clock @ error|0 w|0,4062,35.966160469
Ok Clock @ error|0 w|0,4063,35.975244665
Ok Clock @ error|0 w|0,4064,35.984316410
Ok Clock @ error|0 w|0,4065,35.993374980
Ok Clock @ error|0 w|0,4066,36.002446696
Ok Clock @ error|0 w|0,4067,36.011554082
Ok Clock @ error|0 w|0,4068,36.020686071
Ok Clock @ error|0 w|0,4069,36.029812813
Ok Clock @ error|0 w|0,4070,36.038915943
Ok Clock @ error|0 w|0,4071,36.047993005
Ok Clock @ error|0 w|0,4072,36.057046428
Ok Clock @ error|0 w|0,4073,36.066079810
Ok Clock @ error|0 w|0,4074,36.075100438
Ok Clock @ error|0 w|0,4075,36.084122910
Ok Clock @ error|0 w|0,4076,36.093165900
Ok Clock @ error|0 w|0,4077,36.102238372
Ok Clock @ error|0 w|0,4078,36.111334644
Ok Clock @ error|0 w|0,4079,36.120445284
Ok Clock @ error|0 w|0,4080,36.129562238
Ok Clock @ error|0 w|0,4081,36.138675706
Ok Clock @ error|0 w|0,4082,36.147781279
Ok Clock @ error|0 w|0,4083,36.156888854
Ok Clock @ error|0 w|0,4084,36.166008704
Ok Clock @ error|0 w|0,4085,36.175131151
Ok Clock @ error|0 w|0,4086,36.184237208
Ok Clock @ error|0 w|0,4087,36.193324056
Ok Clock @ error|0 w|0,4088,36.202402910
Ok Clock @ error|0 w|0,4089,36.211478047
Ok Clock @ error|0 w|0,4090,36.220542549
Ok Clock @ error|0 w|0,4091,36.229594815
Ok Clock @ error|0 w|0,4092,36.238651047
Ok Clock @ error|0 w|0,4093,36.247732560
Ok Clock @ error|0 w|0,4094,36.256840670
Ok Clock @ error|0 w|0,4095,36.265955686
Ok Clock @ error|0 w|0,4096,36.275064308
Ok Clock @ error|0 w|0,4097,36.284173728
Ok Clock @ error|0 w|0,4098,36.293290552
Ok Clock @ error|0 w|0,4099,36.302403092
Ok Clock @ error|0 w|0,4100,36.311497533
Ok Clock @ error|0 w|0,4101,36.320575854
Ok Clock @ error|0 w|0,4102,36.329648005
Ok Clock @ error|0 w|0,4103,36.338719811
Ok Clock @ error|0 w|0,4104,36.347793249
Ok Clock @ error|0 w|0,4105,36.356869838
Ok Clock @ error|0 w|0,4106,36.365950827
Ok Clock @ error|0 w|0,4107,36.375035997
Ok Clock @ error|0 w|0,4108,36.384124971
Ok Clock @ error|0 w|0,4109,36.393222132
Ok Clock @ error|0 w|0,4110,36.402335133
Ok Clock @ error|0 w|0,4111,36.411460859
Ok Clock @ error|0 w|0,4112,36.420581240
Ok Clock @ error|0 w|0,4113,36.429686422
Ok Clock @ error|0 w|0,4114,36.438788483
Ok Clock @ error|0 w|0,4115,36.447895279
Ok Clock @ error|0 w|0,4116,36.456991131
Ok Clock @ error|0 w|0,4117,36.466062068
Ok Clock @ error|0 w|0,4118,36.475119330
Ok Clock @ error|0 w|0,4119,36.484182347
Ok Clock @ error|0 w|0,4120,36.493254588
Ok Clock @ error|0 w|0,4121,36.502326547
Ok Clock @ error|0 w|0,4122,36.511392301
Ok Clock @ error|0 w|0,4123,36.520456426
Ok Clock @ error|0 w|0,4124,36.529527162
Ok Clock @ error|0 w|0,4125,36.538606015
Ok Clock @ error|0 w|0,4126,36.547690199
Ok Clock @ error|0 w|0,4127,36.556783913
Ok Clock @ error|0 w|0,4128,36.565893473
Ok Clock @ error|0 w|0,4129,36.575013713
Ok Clock @ error|0 w|0,4130,36.584134574
Ok Clock @ error|0 w|0,4131,36.593252850
Ok Clock @ error|0 w|0,4132,36.602363457
Ok Clock @ error|0 w|0,4133,36.611453237
Ok Clock @ error|0 w|0,4134,36.620517771
Ok Clock @ error|0 w|0,4135,36.629572604
Ok Clock @ error|0 w|0,4136,36.638636906
Ok Clock @ error|0 w|0,4137,36.647713891
Ok Clock @ error|0 w|0,4138,36.656792643
Ok Clock @ error|0 w|0,4139,36.665863996
Ok Clock @ error|0 w|0,4140,36.674931561
Ok Clock @ error|0 w|0,4141,36.684003713
Ok Clock @ error|0 w|0,4142,36.693076787
Ok Clock @ error|0 w|0,4143,36.702142494
Ok Clock @ error|0 w|0,4144,36.711211743
Ok Clock @ error|0 w|0,4145,36.720307869
Ok Clock @ error|0 w|0,4146,36.729435269
Ok Clock @ error|0 w|0,4147,36.738574213
Ok Clock @ error|0 w|0,4148,36.747703283
Ok Clock @ error|0 w|0,4149,36.756810929
Ok Clock @ error|0 w|0,4150,36.765891740
Ok Clock @ error|0 w|0,4151,36.774947339
Ok Clock @ error|0 w|0,4152,36.783988129
Ok Clock @ error|0 w|0,4153,36.793027365
Ok Clock @ error|0 w|0,4154,36.802076299
Ok Clock @ error|0 w|0,4155,36.811141752
Ok Clock @ error|0 w|0,4156,36.820223990
Ok Clock @ error|0 w|0,4157,36.829320549
Ok Clock @ error|0 w|0,4158,36.838428110
Ok Clock @ error|0 w|0,4159,36.847537443
Ok Clock @ error|0 w|0,4160,36.856639675
Ok Clock @ error|0 w|0,4161,36.865742175
Ok Clock @ error|0 w|0,4162,36.874863170
Ok Clock @ error|0 w|0,4163,36.884004812
Ok Clock @ error|0 w|0,4164,36.893145102
Ok Clock @ error|0 w|0,4165,36.902262234
Ok Clock @ error|0 w|0,4166,36.911354098
Ok Clock @ error|0 w|0,4167,36.920428685
Ok Clock @ error|0 w|0,4168,36.929487570
Ok Clock @ error|0 w|0,4169,36.938527376
Ok Clock @ error|0 w|0,4170,36.947554930
Ok Clock @ error|0 w|0,4171,36.956591685
Ok Clock @ error|0 w|0,4172,36.965655028
Ok Clock @ error|0 w|0,4173,36.974741671
Ok Clock @ error|0 w|0,4174,36.983838883
Ok Clock @ error|0 w|0,4175,36.992942994
Ok Clock @ error|0 w|0,4176,37.002055499
Ok Clock @ error|0 w|0,4177,37.011170838
Ok Clock @ error|0 w|0,4178,37.020282204
Ok Clock @ error|0 w|0,4179,37.029391331
Ok Clock @ error|0 w|0,4180,37.038500102
Ok Clock @ error|0 w|0,4181,37.047602672
Ok Clock @ error|0 w|0,4182,37.056695600
Ok Clock @ error|0 w|0,4183,37.065784319
Ok Clock @ error|0 w|0,4184,37.074872966
Ok Clock @ error|0 w|0,4185,37.083956884
Ok Clock @ error|0 w|0,4186,37.093030693
Ok Clock @ error|0 w|0,4187,37.102100491
Ok Clock @ error|0 w|0,4188,37.111181832
Ok Clock @ error|0 w|0,4189,37.120281559
Ok Clock @ error|0 w|0,4190,37.129386844
Ok Clock @ error|0 w|0,4191,37.138481928
Ok Clock @ error|0 w|0,4192,37.147570804
Ok Clock @ error|0 w|0,4193,37.156667265
Ok Clock @ error|0 w|0,4194,37.165767663
Ok Clock @ error|0 w|0,4195,37.174854803
Ok Clock @ error|0 w|0,4196,37.183924559
Ok Clock @ error|0 w|0,4197,37.192989011
Ok Clock @ error|0 w|0,4198,37.202057410
Ok Clock @ error|0 w|0,4199,37.211128649
Ok Clock @ error|0 w|0,4200,37.220199464
Ok Clock @ error|0 w|0,4201,37.229270641
Ok Clock @ error|0 w|0,4202,37.238345319
Ok Clock @ error|0 w|0,4203,37.247425278
Ok Clock @ error|0 w|0,4204,37.256510980
Ok Clock @ error|0 w|0,4205,37.265605043
Ok Clock @ error|0 w|0,4206,37.274709651
Ok Clock @ error|0 w|0,4207,37.283818380
Ok Clock @ error|0 w|0,4208,37.292921681
Ok Clock @ error|0 w|0,4209,37.302020981
Ok Clock @ error|0 w|0,4210,37.311121655
Ok Clock @ error|0 w|0,4211,37.320216059
Ok Clock @ error|0 w|0,4212,37.329292487
Ok Clock @ error|0 w|0,4213,37.338355911
Ok Clock @ error|0 w|0,4214,37.347423603
Ok Clock @ error|0 w|0,4215,37.356504237
Ok Clock @ error|0 w|0,4216,37.365591563
Ok Clock @ error|0 w|0,4217,37.374674963
Ok Clock @ error|0 w|0,4218,37.383750854
Ok Clock @ error|0 w|0,4219,37.392824743
Ok Clock @ error|0 w|0,4220,37.401901024
Ok Clock @ error|0 w|0,4221,37.410975517
Ok Clock @ error|0 w|0,4222,37.420047520
Ok Clock @ error|0 w|0,4223,37.429129778
Ok Clock @ error|0 w|0,4224,37.438233141
Ok Clock @ error|0 w|0,4225,37.447351947
Ok Clock @ error|0 w|0,4226,37.456473148
Ok Clock @ error|0 w|0,4227,37.465587218
Ok Clock @ error|0 w|0,4228,37.474686112
Ok Clock @ error|0 w|0,4229,37.483764615
Ok Clock @ error|0 w|0,4230,37.492828639
Ok Clock @ error|0 w|0,4231,37.501893124
Ok Clock @ error|0 w|0,4232,37.510969052
Ok Clock @ error|0 w|0,4233,37.520056328
Ok Clock @ error|0 w|0,4234,37.529148227
Ok Clock @ error|0 w|0,4235,37.538241421
Ok Clock @ error|0 w|0,4236,37.547339035
Ok Clock @ error|0 w|0,4237,37.556439307
Ok Clock @ error|0 w|0,4238,37.565531294
Ok Clock @ error|0 w|0,4239,37.574614022
Ok Clock @ error|0 w|0,4240,37.583706831
Ok Clock @ error|0 w|0,4241,37.592825699
Ok Clock @ error|0 w|0,4242,37.601960288
Ok Clock @ error|0 w|0,4243,37.611086215
Ok Clock @ error|0 w|0,4244,37.620190107
Ok Clock @ error|0 w|0,4245,37.629273181
Ok Clock @ error|0 w|0,4246,37.638339454
Ok Clock @ error|0 w|0,4247,37.647390607
Ok Clock @ error|0 w|0,4248,37.656430942
Ok Clock @ error|0 w|0,4249,37.665472913
Ok Clock @ error|0 w|0,4250,37.674532052
Ok Clock @ error|0 w|0,4251,37.683614068
Ok Clock @ error|0 w|0,4252,37.692713447
Ok Clock @ error|0 w|0,4253,37.701824093
Ok Clock @ error|0 w|0,4254,37.710941148
Ok Clock @ error|0 w|0,4255,37.720056111
Ok Clock @ error|0 w|0,4256,37.729163880
Ok Clock @ error|0 w|0,4257,37.738271549
Ok Clock @ error|0 w|0,4258,37.747386691
Ok Clock @ error|0 w|0,4259,37.756501043
Ok Clock @ error|0 w|0,4260,37.765599730
Ok Clock @ error|0 w|0,4261,37.774680974
Ok Clock @ error|0 w|0,4262,37.783753214
Ok Clock @ error|0 w|0,4263,37.792818481
Ok Clock @ error|0 w|0,4264,37.801871089
Ok Clock @ error|0 w|0,4265,37.810912272
Ok Clock @ error|0 w|0,4266,37.819957517
Ok Clock @ error|0 w|0,4267,37.829023369
Ok Clock @ error|0 w|0,4268,37.838110062
Ok Clock @ error|0 w|0,4269,37.847204941
Ok Clock @ error|0 w|0,4270,37.856301475
Ok Clock @ error|0 w|0,4271,37.865404099
Ok Clock @ error|0 w|0,4272,37.874513323
Ok Clock @ error|0 w|0,4273,37.883619451
Ok Clock @ error|0 w|0,4274,37.892714805
Ok Clock @ error|0 w|0,4275,37.901800110
Ok Clock @ error|0 w|0,4276,37.910877696
Ok Clock @ error|0 w|0,4277,37.919948910
Ok Clock @ error|0 w|0,4278,37.929017013
Ok Clock @ error|0 w|0,4279,37.938085349
Ok Clock @ error|0 w|0,4280,37.947154294
Ok Clock @ error|0 w|0,4281,37.956223433
Ok Clock @ error|0 w|0,4282,37.965295776
Ok Clock @ error|0 w|0,4283,37.974378332
Ok Clock @ error|0 w|0,4284,37.983476467
Ok Clock @ error|0 w|0,4285,37.992585467
Ok Clock @ error|0 w|0,4286,38.001692742
Ok Clock @ error|0 w|0,4287,38.010794163
Ok Clock @ error|0 w|0,4288,38.019898583
Ok Clock @ error|0 w|0,4289,38.029008319
Ok Clock @ error|0 w|0,4290,38.038110142
Ok Clock @ error|0 w|0,4291,38.047194791
Ok Clock @ error|0 w|0,4292,38.056270518
Ok Clock @ error|0 w|0,4293,38.065349936
Ok Clock @ error|0 w|0,4294,38.074434659
Ok Clock @ error|0 w|0,4295,38.083517611
Ok Clock @ error|0 w|0,4296,38.092593811
Ok Clock @ error|0 w|0,4297,38.101665813
Ok Clock @ error|0 w|0,4298,38.110739649
Ok Clock @ error|0 w|0,4299,38.119816806
Ok Clock @ error|0 w|0,4300,38.128895601
Ok Clock @ error|0 w|0,4301,38.137980393
Ok Clock @ error|0 w|0,4302,38.147078501
Ok Clock @ error|0 w|0,4303,38.156188570
Ok Clock @ error|0 w|0,4304,38.165303417
Ok Clock @ error|0 w|0,4305,38.174419163
Ok Clock @ error|0 w|0,4306,38.183531367
Ok Clock @ error|0 w|0,4307,38.192631389
Ok Clock @ error|0 w|0,4308,38.201716506
Ok Clock @ error|0 w|0,4309,38.210796767
Ok Clock @ error|0 w|0,4310,38.219884877
Ok Clock @ error|0 w|0,4311,38.228982600
Ok Clock @ error|0 w|0,4312,38.238080294
Ok Clock @ error|0 w|0,4313,38.247168850
Ok Clock @ error|0 w|0,4314,38.256249898
Ok Clock @ error|0 w|0,4315,38.265329620
Ok Clock @ error|0 w|0,4316,38.274405070
Ok Clock @ error|0 w|0,4317,38.283470410
Ok Clock @ error|0 w|0,4318,38.292535503
Ok Clock @ error|0 w|0,4319,38.301619650
Ok Clock @ error|0 w|0,4320,38.310726681
