initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,3379,30.793600699
Ok Clock @ error|0 w|0,3380,30.802732639
Ok Clock @ error|0 w|0,3381,30.812616695
Ok Clock @ error|0 w|0,3382,30.823136933
Ok Clock @ error|0 w|0,3383,30.834038730
Ok Clock @ error|0 w|0,3384,30.844951280
Ok Clock @ error|0 w|0,3385,30.855441785
Ok Clock @ error|0 w|0,3386,30.865187755
Ok Clock @ error|0 w|0,3387,30.874150401
Ok Clock @ error|0 w|0,3388,30.882548729
Ok Clock @ error|0 w|0,3389,30.890689539
Ok Clock @ error|0 w|0,3390,30.898810944
Ok Clock @ error|0 w|0,3391,30.907040052
Ok Clock @ error|0 w|0,3392,30.915475568
Ok Clock @ error|0 w|0,3393,30.924242324
Ok Clock @ error|0 w|0,3394,30.933448904
Ok Clock @ error|0 w|0,3395,30.943083639
Ok Clock @ error|0 w|0,3396,30.952986502
Ok Clock @ error|0 w|0,3397,30.962949122
Ok Clock @ error|0 w|0,3398,30.972771762
Ok Clock @ error|0 w|0,3399,30.982267553
Ok Clock @ error|0 w|0,3400,30.991279426
Ok Clock @ error|0 w|0,3401,30.999755596
Ok Clock @ error|0 w|0,3402,31.007869125
Ok Clock @ error|0 w|0,3403,31.016024270
Ok Clock @ error|0 w|0,3404,31.024724703
Ok Clock @ error|0 w|0,3405,31.034354693
Ok Clock @ error|0 w|0,3406,31.044967767
Ok Clock @ error|0 w|0,3407,31.056268499
Ok Clock @ error|0 w|0,3408,31.067762984
Ok Clock @ error|0 w|0,3409,31.078954937
Ok Clock @ error|0 w|0,3410,31.089471428
Ok Clock @ error|0 w|0,3411,31.099125437
Ok Clock @ error|0 w|0,3412,31.107975088
Ok Clock @ error|0 w|0,3413,31.116312453
Ok Clock @ error|0 w|0,3414,31.124562862
Ok Clock @ error|0 w|0,3415,31.133130946
Ok Clock @ error|0 w|0,3416,31.142252201
Ok Clock @ error|0 w|0,3417,31.151940908
Ok Clock @ error|0 w|0,3418,31.162027098
Ok Clock @ error|0 w|0,3419,31.172257159
Ok Clock @ error|0 w|0,3420,31.182378452
Ok Clock @ error|0 w|0,3421,31.192173840
Ok Clock @ error|0 w|0,3422,31.201508904
Ok Clock @ error|0 w|0,3423,31.210363320
Ok Clock @ error|0 w|0,3424,31.218818050
Ok Clock @ error|0 w|0,3425,31.227009601
Ok Clock @ error|0 w|0,3426,31.235105430
Ok Clock @ error|0 w|0,3427,31.243317038
Ok Clock @ error|0 w|0,3428,31.251865559
Ok Clock @ error|0 w|0,3429,31.260919131
Ok Clock @ error|0 w|0,3430,31.270553595
Ok Clock @ error|0 w|0,3431,31.280721071
Ok Clock @ error|0 w|0,3432,31.291229365
Ok Clock @ error|0 w|0,3433,31.301748051
Ok Clock @ error|0 w|0,3434,31.311906914
Ok Clock @ error|0 w|0,3435,31.321437048
Ok Clock @ error|0 w|0,3436,31.330286189
Ok Clock @ error|0 w|0,3437,31.338673034
Ok Clock @ error|0 w|0,3438,31.346994678
Ok Clock @ error|0 w|0,3439,31.355653038
Ok Clock @ error|0 w|0,3440,31.364926529
Ok Clock @ error|0 w|0,3441,31.374934321
Ok Clock @ error|0 w|0,3442,31.385629611
Ok Clock @ error|0 w|0,3443,31.396744407
Ok Clock @ error|0 w|0,3444,31.407832375
Ok Clock @ error|0 w|0,3445,31.418443818
Ok Clock @ error|0 w|0,3446,31.428294485
Ok Clock @ error|0 w|0,3447,31.437356311
Ok Clock @ error|0 w|0,3448,31.445823845
Ok Clock @ error|0 w|0,3449,31.453997442
Ok Clock @ error|0 w|0,3450,31.462160568
Ok Clock @ error|0 w|0,3451,31.470525091
Ok Clock @ error|0 w|0,3452,31.479247414
Ok Clock @ error|0 w|0,3453,31.488393372
Ok Clock @ error|0 w|0,3454,31.497897011
Ok Clock @ error|0 w|0,3455,31.507599752
Ok Clock @ error|0 w|0,3456,31.517332417
Ok Clock @ error|0 w|0,3457,31.526958408
Ok Clock @ error|0 w|0,3458,31.536343655
Ok Clock @ error|0 w|0,3459,31.545351156
Ok Clock @ error|0 w|0,3460,31.553888838
Ok Clock @ error|0 w|0,3461,31.561992930
Ok Clock @ error|0 w|0,3462,31.569917536
Ok Clock @ error|0 w|0,3463,31.578086637
Ok Clock @ error|0 w|0,3464,31.586900809
Ok Clock @ error|0 w|0,3465,31.596560274
Ok Clock @ error|0 w|0,3466,31.607025763
Ok Clock @ error|0 w|0,3467,31.618086342
Ok Clock @ error|0 w|0,3468,31.629390504
Ok Clock @ error|0 w|0,3469,31.640473939
Ok Clock @ error|0 w|0,3470,31.650878691
Ok Clock @ error|0 w|0,3471,31.660352883
Ok Clock @ error|0 w|0,3472,31.669011728
Ok Clock @ error|0 w|0,3473,31.677294712
Ok Clock @ error|0 w|0,3474,31.685728904
Ok Clock @ error|0 w|0,3475,31.694672159
Ok Clock @ error|0 w|0,3476,31.704210586
Ok Clock @ error|0 w|0,3477,31.714247416
Ok Clock @ error|0 w|0,3478,31.724604571
Ok Clock @ error|0 w|0,3479,31.735041577
Ok Clock @ error|0 w|0,3480,31.745260060
Ok Clock @ error|0 w|0,3481,31.755000000
Ok Clock @ error|0 w|0,3482,31.764176522
Ok Clock @ error|0 w|0,3483,31.772884061
Ok Clock @ error|0 w|0,3484,31.781297070
Ok Clock @ error|0 w|0,3485,31.789574089
Ok Clock @ error|0 w|0,3486,31.797832889
Ok Clock @ error|0 w|0,3487,31.806214689
Ok Clock @ error|0 w|0,3488,31.814914588
Ok Clock @ error|0 w|0,3489,31.824118190
Ok Clock @ error|0 w|0,3490,31.833880244
Ok Clock @ error|0 w|0,3491,31.844057294
Ok Clock @ error|0 w|0,3492,31.854383787
Ok Clock @ error|0 w|0,3493,31.864573753
Ok Clock @ error|0 w|0,3494,31.874386134
Ok Clock @ error|0 w|0,3495,31.883663800
Ok Clock @ error|0 w|0,3496,31.892377921
Ok Clock @ error|0 w|0,3497,31.900691518
Ok Clock @ error|0 w|0,3498,31.908955730
Ok Clock @ error|0 w|0,3499,31.917613013
Ok Clock @ error|0 w|0,3500,31.927024268
Ok Clock @ error|0 w|0,3501,31.937291746
Ok Clock @ error|0 w|0,3502,31.948219695
Ok Clock @ error|0 w|0,3503,31.959411181
Ok Clock @ error|0 w|0,3504,31.970424437
Ok Clock @ error|0 w|0,3505,31.980896079
Ok Clock @ error|0 w|0,3506,31.990618667
Ok Clock @ error|0 w|0,3507,31.999607190
Ok Clock @ error|0 w|0,3508,32.008086727
Ok Clock @ error|0 w|0,3509,32.016393757
Ok Clock @ error|0 w|0,3510,32.024852768
Ok Clock @ error|0 w|0,3511,32.033676578
Ok Clock @ error|0 w|0,3512,32.042933465
Ok Clock @ error|0 w|0,3513,32.052559416
Ok Clock @ error|0 w|0,3514,32.062402478
Ok Clock @ error|0 w|0,3515,32.072269161
Ok Clock @ error|0 w|0,3516,32.081956335
Ok Clock @ error|0 w|0,3517,32.091305525
Ok Clock @ error|0 w|0,3518,32.100249170
Ok Clock @ error|0 w|0,3519,32.108811991
Ok Clock @ error|0 w|0,3520,32.117076450
Ok Clock @ error|0 w|0,3521,32.125172082
Ok Clock @ error|0 w|0,3522,32.133301425
Ok Clock @ error|0 w|0,3523,32.141712211
Ok Clock @ error|0 w|0,3524,32.150629311
Ok Clock @ error|0 w|0,3525,32.160192820
Ok Clock @ error|0 w|0,3526,32.170404457
Ok Clock @ error|0 w|0,3527,32.181094515
Ok Clock @ error|0 w|0,3528,32.191920063
Ok Clock @ error|0 w|0,3529,32.202466395
Ok Clock @ error|0 w|0,3530,32.212403750
Ok Clock @ error|0 w|0,3531,32.221611483
Ok Clock @ error|0 w|0,3532,32.230241763
Ok Clock @ error|0 w|0,3533,32.238652968
Ok Clock @ error|0 w|0,3534,32.247251601
Ok Clock @ error|0 w|0,3535,32.256353410
Ok Clock @ error|0 w|0,3536,32.266115243
Ok Clock @ error|0 w|0,3537,32.276509631
Ok Clock @ error|0 w|0,3538,32.287291175
Ok Clock @ error|0 w|0,3539,32.298057378
Ok Clock @ error|0 w|0,3540,32.308419264
Ok Clock @ error|0 w|0,3541,32.318150350
Ok Clock @ error|0 w|0,3542,32.327236531
Ok Clock @ error|0 w|0,3543,32.335821024
Ok Clock @ error|0 w|0,3544,32.344110958
Ok Clock @ error|0 w|0,3545,32.352301454
Ok Clock @ error|0 w|0,3546,32.360562007
Ok Clock @ error|0 w|0,3547,32.369073344
Ok Clock @ error|0 w|0,3548,32.377989103
Ok Clock @ error|0 w|0,3549,32.387356308
Ok Clock @ error|0 w|0,3550,32.397102869
Ok Clock @ error|0 w|0,3551,32.407085460
Ok Clock @ error|0 w|0,3552,32.417133872
Ok Clock @ error|0 w|0,3553,32.427039863
Ok Clock @ error|0 w|0,3554,32.436572096
Ok Clock @ error|0 w|0,3555,32.445559643
Ok Clock @ error|0 w|0,3556,32.454001803
Ok Clock @ error|0 w|0,3557,32.462151183
Ok Clock @ error|0 w|0,3558,32.470453148
Ok Clock @ error|0 w|0,3559,32.479334498
Ok Clock @ error|0 w|0,3560,32.489004787
Ok Clock @ error|0 w|0,3561,32.499411165
Ok Clock @ error|0 w|0,3562,32.510331715
Ok Clock @ error|0 w|0,3563,32.521449956
Ok Clock @ error|0 w|0,3564,32.532386042
Ok Clock @ error|0 w|0,3565,32.542764554
Ok Clock @ error|0 w|0,3566,32.552355261
Ok Clock @ error|0 w|0,3567,32.561209471
Ok Clock @ error|0 w|0,3568,32.569645925
Ok Clock @ error|0 w|0,3569,32.578084073
Ok Clock @ error|0 w|0,3570,32.586842083
Ok Clock @ error|0 w|0,3571,32.596038260
Ok Clock @ error|0 w|0,3572,32.605646268
Ok Clock @ error|0 w|0,3573,32.615570644
Ok Clock @ error|0 w|0,3574,32.625657265
Ok Clock @ error|0 w|0,3575,32.635686125
Ok Clock @ error|0 w|0,3576,32.645432205
Ok Clock @ error|0 w|0,3577,32.654773038
Ok Clock @ error|0 w|0,3578,32.663710063
Ok Clock @ error|0 w|0,3579,32.672315271
Ok Clock @ error|0 w|0,3580,32.680682635
Ok Clock @ error|0 w|0,3581,32.688919761
Ok Clock @ error|0 w|0,3582,32.697186922
Ok Clock @ error|0 w|0,3583,32.705708034
Ok Clock @ error|0 w|0,3584,32.714706445
Ok Clock @ error|0 w|0,3585,32.724289464
Ok Clock @ error|0 w|0,3586,32.734375217
Ok Clock @ error|0 w|0,3587,32.744738033
Ok Clock @ error|0 w|0,3588,32.755091124
Ok Clock @ error|0 w|0,3589,32.765156716
Ok Clock @ error|0 w|0,3590,32.774723735
Ok Clock @ error|0 w|0,3591,32.783711705
Ok Clock @ error|0 w|0,3592,32.792241916
Ok Clock @ error|0 w|0,3593,32.800628541
Ok Clock @ error|0 w|0,3594,32.809279436
Ok Clock @ error|0 w|0,3595,32.818543311
Ok Clock @ error|0 w|0,3596,32.828555757
Ok Clock @ error|0 w|0,3597,32.839193558
Ok Clock @ error|0 w|0,3598,32.850140056
Ok Clock @ error|0 w|0,3599,32.861003232
Ok Clock @ error|0 w|0,3600,32.871423549
Ok Clock @ error|0 w|0,3601,32.881159444
Ok Clock @ error|0 w|0,3602,32.890172696
Ok Clock @ error|0 w|0,3603,32.898642830
Ok Clock @ error|0 w|0,3604,32.906877060
Ok Clock @ error|0 w|0,3605,32.915178387
Ok Clock @ error|0 w|0,3606,32.923747995
Ok Clock @ error|0 w|0,3607,32.932669224
Ok Clock @ error|0 w|0,3608,32.941932329
Ok Clock @ error|0 w|0,3609,32.951473346
Ok Clock @ error|0 w|0,3610,32.961192013
Ok Clock @ error|0 w|0,3611,32.970945812
Ok Clock @ error|0 w|0,3612,32.980570395
Ok Clock @ error|0 w|0,3613,32.989916460
Ok Clock @ error|0 w|0,3614,32.998891469
Ok Clock @ error|0 w|0,3615,33.007484285
Ok Clock @ error|0 w|0,3616,33.015785668
Ok Clock @ error|0 w|0,3617,33.024012083
Ok Clock @ error|0 w|0,3618,33.032461144
Ok Clock @ error|0 w|0,3619,33.041417852
Ok Clock @ error|0 w|0,3620,33.051071281
Ok Clock @ error|0 w|0,3621,33.061446961
Ok Clock @ error|0 w|0,3622,33.072364734
Ok Clock @ error|0 w|0,3623,33.083443953
Ok Clock @ error|0 w|0,3624,33.094224729
Ok Clock @ error|0 w|0,3625,33.104354471
Ok Clock @ error|0 w|0,3626,33.113720542
Ok Clock @ error|0 w|0,3627,33.122479874
Ok Clock @ error|0 w|0,3628,33.130967452
Ok Clock @ error|0 w|0,3629,33.139542549
Ok Clock @ error|0 w|0,3630,33.148471178
Ok Clock @ error|0 w|0,3631,33.157891176
Ok Clock @ error|0 w|0,3632,33.167817542
Ok Clock @ error|0 w|0,3633,33.178112118
Ok Clock @ error|0 w|0,3634,33.188499378
Ok Clock @ error|0 w|0,3635,33.198677970
Ok Clock @ error|0 w|0,3636,33.208437623
Ok Clock @ error|0 w|0,3637,33.217713621
Ok Clock @ error|0 w|0,3638,33.226558238
Ok Clock @ error|0 w|0,3639,33.235083277
Ok Clock @ error|0 w|0,3640,33.243419421
Ok Clock @ error|0 w|0,3641,33.251714112
Ok Clock @ error|0 w|0,3642,33.260163006
Ok Clock @ error|0 w|0,3643,33.268972728
Ok Clock @ error|0 w|0,3644,33.278260223
Ok Clock @ error|0 w|0,3645,33.288001721
Ok Clock @ error|0 w|0,3646,33.298059242
Ok Clock @ error|0 w|0,3647,33.308239370
Ok Clock @ error|0 w|0,3648,33.318316856
Ok Clock @ error|0 w|0,3649,33.328056881
Ok Clock @ error|0 w|0,3650,33.337279519
Ok Clock @ error|0 w|0,3651,33.345954284
Ok Clock @ error|0 w|0,3652,33.354280099
Ok Clock @ error|0 w|0,3653,33.362645801
Ok Clock @ error|0 w|0,3654,33.371456675
Ok Clock @ error|0 w|0,3655,33.380947449
Ok Clock @ error|0 w|0,3656,33.391116522
Ok Clock @ error|0 w|0,3657,33.401791881
Ok Clock @ error|0 w|0,3658,33.412698936
Ok Clock @ error|0 w|0,3659,33.423498579
Ok Clock @ error|0 w|0,3660,33.433851631
Ok Clock @ error|0 w|0,3661,33.443535426
Ok Clock @ error|0 w|0,3662,33.452553392
Ok Clock @ error|0 w|0,3663,33.461126638
Ok Clock @ error|0 w|0,3664,33.469574580
Ok Clock @ error|0 w|0,3665,33.478171740
Ok Clock @ error|0 w|0,3666,33.487066014
Ok Clock @ error|0 w|0,3667,33.496297229
Ok Clock @ error|0 w|0,3668,33.505836211
Ok Clock @ error|0 w|0,3669,33.515584959
Ok Clock @ error|0 w|0,3670,33.525370922
Ok Clock @ error|0 w|0,3671,33.535002707
Ok Clock @ error|0 w|0,3672,33.544361089
Ok Clock @ error|0 w|0,3673,33.553414753
Ok Clock @ error|0 w|0,3674,33.562176589
Ok Clock @ error|0 w|0,3675,33.570674770
Ok Clock @ error|0 w|0,3676,33.578971482
Ok Clock @ error|0 w|0,3677,33.587219549
Ok Clock @ error|0 w|0,3678,33.595670274
Ok Clock @ error|0 w|0,3679,33.604597889
Ok Clock @ error|0 w|0,3680,33.614171865
Ok Clock @ error|0 w|0,3681,33.624359192
Ok Clock @ error|0 w|0,3682,33.634945299
Ok Clock @ error|0 w|0,3683,33.645615496
Ok Clock @ error|0 w|0,3684,33.656039129
Ok Clock @ error|0 w|0,3685,33.665946978
Ok Clock @ error|0 w|0,3686,33.675210145
Ok Clock @ error|0 w|0,3687,33.683918784
Ok Clock @ error|0 w|0,3688,33.692378050
Ok Clock @ error|0 w|0,3689,33.700998206
Ok Clock @ error|0 w|0,3690,33.710130363
Ok Clock @ error|0 w|0,3691,33.719914949
Ok Clock @ error|0 w|0,3692,33.730245244
Ok Clock @ error|0 w|0,3693,33.740845796
Ok Clock @ error|0 w|0,3694,33.751393498
Ok Clock @ error|0 w|0,3695,33.761606763
Ok Clock @ error|0 w|0,3696,33.771296278
Ok Clock @ error|0 w|0,3697,33.780413099
Ok Clock @ error|0 w|0,3698,33.789058273
Ok Clock @ error|0 w|0,3699,33.797434734
Ok Clock @ error|0 w|0,3700,33.805767990
Ok Clock @ error|0 w|0,3701,33.814241518
Ok Clock @ error|0 w|0,3702,33.822982735
Ok Clock @ error|0 w|0,3703,33.832064041
Ok Clock @ error|0 w|0,3704,33.841506526
Ok Clock @ error|0 w|0,3705,33.851273864
Ok Clock @ error|0 w|0,3706,33.861249083
Ok Clock @ error|0 w|0,3707,33.871240077
Ok Clock @ error|0 w|0,3708,33.881021804
Ok Clock @ error|0 w|0,3709,33.890410384
Ok Clock @ error|0 w|0,3710,33.899333125
Ok Clock @ error|0 w|0,3711,33.907867157
Ok Clock @ error|0 w|0,3712,33.916240049
Ok Clock @ error|0 w|0,3713,33.924760534
Ok Clock @ error|0 w|0,3714,33.933712331
Ok Clock @ error|0 w|0,3715,33.943274885
Ok Clock @ error|0 w|0,3716,33.953480791
Ok Clock @ error|0 w|0,3717,33.964194488
Ok Clock @ error|0 w|0,3718,33.975108644
Ok Clock @ error|0 w|0,3719,33.985825831
Ok Clock @ error|0 w|0,3720,33.996010799
Ok Clock @ error|0 w|0,3721,34.005517552
Ok Clock @ error|0 w|0,3722,34.014436537
Ok Clock @ error|0 w|0,3723,34.023029870
Ok Clock @ error|0 w|0,3724,34.031602228
Ok Clock @ error|0 w|0,3725,34.040393721
Ok Clock @ error|0 w|0,3726,34.049542982
Ok Clock @ error|0 w|0,3727,34.059097806
Ok Clock @ error|0 w|0,3728,34.068995833
Ok Clock @ error|0 w|0,3729,34.079058651
Ok Clock @ error|0 w|0,3730,34.089056677
Ok Clock @ error|0 w|0,3731,34.098792692
Ok Clock @ error|0 w|0,3732,34.108156050
Ok Clock @ error|0 w|0,3733,34.117125528
Ok Clock @ error|0 w|0,3734,34.125746240
Ok Clock @ error|0 w|0,3735,34.134109316
Ok Clock @ error|0 w|0,3736,34.142350955
Ok Clock @ error|0 w|0,3737,34.150671466
Ok Clock @ error|0 w|0,3738,34.159300546
Ok Clock @ error|0 w|0,3739,34.168404375
Ok Clock @ error|0 w|0,3740,34.178019269
Ok Clock @ error|0 w|0,3741,34.188054630
Ok Clock @ error|0 w|0,3742,34.198335201
Ok Clock @ error|0 w|0,3743,34.208622265
Ok Clock @ error|0 w|0,3744,34.218645486
Ok Clock @ error|0 w|0,3745,34.228179413
Ok Clock @ error|0 w|0,3746,34.237144602
Ok Clock @ error|0 w|0,3747,34.245688381
Ok Clock @ error|0 w|0,3748,34.254154772
Ok Clock @ error|0 w|0,3749,34.262932604
Ok Clock @ error|0 w|0,3750,34.272283119
Ok Clock @ error|0 w|0,3751,34.282258976
Ok Clock @ error|0 w|0,3752,34.292737630
Ok Clock @ error|0 w|0,3753,34.303474451
Ok Clock @ error|0 w|0,3754,34.314143406
Ok Clock @ error|0 w|0,3755,34.324411696
Ok Clock @ error|0 w|0,3756,34.334061445
Ok Clock @ error|0 w|0,3757,34.343088616
Ok Clock @ error|0 w|0,3758,34.351684509
Ok Clock @ error|0 w|0,3759,34.360119758
Ok Clock @ error|0 w|0,3760,34.368621324
Ok Clock @ error|0 w|0,3761,34.377317321
Ok Clock @ error|0 w|0,3762,34.386271031
Ok Clock @ error|0 w|0,3763,34.395516787
Ok Clock @ error|0 w|0,3764,34.405043814
Ok Clock @ error|0 w|0,3765,34.414761094
Ok Clock @ error|0 w|0,3766,34.424512345
Ok Clock @ error|0 w|0,3767,34.434148226
Ok Clock @ error|0 w|0,3768,34.443561549
Ok Clock @ error|0 w|0,3769,34.452680879
Ok Clock @ error|0 w|0,3770,34.461473235
Ok Clock @ error|0 w|0,3771,34.469975969
Ok Clock @ error|0 w|0,3772,34.478349262
Ok Clock @ error|0 w|0,3773,34.486873904
Ok Clock @ error|0 w|0,3774,34.495861516
Ok Clock @ error|0 w|0,3775,34.505513488
Ok Clock @ error|0 w|0,3776,34.515808097
Ok Clock @ error|0 w|0,3777,34.526513089
Ok Clock @ error|0 w|0,3778,34.537288634
Ok Clock @ error|0 w|0,3779,34.547800853
Ok Clock @ error|0 w|0,3780,34.557803072
Ok Clock @ error|0 w|0,3781,34.567189798
Ok Clock @ error|0 w|0,3782,34.576038772
Ok Clock @ error|0 w|0,3783,34.584598478
Ok Clock @ error|0 w|0,3784,34.593207104
Ok Clock @ error|0 w|0,3785,34.602169319
Ok Clock @ error|0 w|0,3786,34.611636835
Ok Clock @ error|0 w|0,3787,34.621570317
Ok Clock @ error|0 w|0,3788,34.631787250
Ok Clock @ error|0 w|0,3789,34.642047848
Ok Clock @ error|0 w|0,3790,34.652124094
Ok Clock @ error|0 w|0,3791,34.661840350
Ok Clock @ error|0 w|0,3792,34.671115222
Ok Clock @ error|0 w|0,3793,34.679978268
Ok Clock @ error|0 w|0,3794,34.688544911
Ok Clock @ error|0 w|0,3795,34.696971984
Ok Clock @ error|0 w|0,3796,34.705420698
Ok Clock @ error|0 w|0,3797,34.714042674
Ok Clock @ error|0 w|0,3798,34.722962901
Ok Clock @ error|0 w|0,3799,34.732255614
Ok Clock @ error|0 w|0,3800,34.741922268
Ok Clock @ error|0 w|0,3801,34.751871392
Ok Clock @ error|0 w|0,3802,34.761925394
Ok Clock @ error|0 w|0,3803,34.771857407
Ok Clock @ error|0 w|0,3804,34.781459029
Ok Clock @ error|0 w|0,3805,34.790614083
Ok Clock @ error|0 w|0,3806,34.799351036
Ok Clock @ error|0 w|0,3807,34.807858347
Ok Clock @ error|0 w|0,3808,34.816424027
Ok Clock @ error|0 w|0,3809,34.825330822
Ok Clock @ error|0 w|0,3810,34.834771154
Ok Clock @ error|0 w|0,3811,34.844800764
Ok Clock @ error|0 w|0,3812,34.855321982
Ok Clock @ error|0 w|0,3813,34.866081222
Ok Clock @ error|0 w|0,3814,34.876731249
Ok Clock @ error|0 w|0,3815,34.886955696
Ok Clock @ error|0 w|0,3816,34.896579146
Ok Clock @ error|0 w|0,3817,34.905622110
Ok Clock @ error|0 w|0,3818,34.914271961
Ok Clock @ error|0 w|0,3819,34.922789722
Ok Clock @ error|0 w|0,3820,34.931413123
Ok Clock @ error|0 w|0,3821,34.940303073
Ok Clock @ error|0 w|0,3822,34.949536055
Ok Clock @ error|0 w|0,3823,34.959090030
Ok Clock @ error|0 w|0,3824,34.968845820
Ok Clock @ error|0 w|0,3825,34.978637310
Ok Clock @ error|0 w|0,3826,34.988312074
Ok Clock @ error|0 w|0,3827,34.997763705
Ok Clock @ error|0 w|0,3828,35.006926165
Ok Clock @ error|0 w|0,3829,35.015768569
Ok Clock @ error|0 w|0,3830,35.024308766
Ok Clock @ error|0 w|0,3831,35.032640899
Ok Clock @ error|0 w|0,3832,35.040964555
Ok Clock @ error|0 w|0,3833,35.049546645
Ok Clock @ error|0 w|0,3834,35.058612833
Ok Clock @ error|0 w|0,3835,35.068256360
Ok Clock @ error|0 w|0,3836,35.078418263
Ok Clock @ error|0 w|0,3837,35.088920662
Ok Clock @ error|0 w|0,3838,35.099494707
Ok Clock @ error|0 w|0,3839,35.109823564
Ok Clock @ error|0 w|0,3840,35.119636804
Ok Clock @ error|0 w|0,3841,35.128827000
Ok Clock @ error|0 w|0,3842,35.137525890
Ok Clock @ error|0 w|0,3843,35.146064351
Ok Clock @ error|0 w|0,3844,35.154817106
Ok Clock @ error|0 w|0,3845,35.164034886
Ok Clock @ error|0 w|0,3846,35.173772570
Ok Clock @ error|0 w|0,3847,35.183933171
Ok Clock @ error|0 w|0,3848,35.194329707
Ok Clock @ error|0 w|0,3849,35.204717488
Ok Clock @ error|0 w|0,3850,35.214836459
Ok Clock @ error|0 w|0,3851,35.224494608
Ok Clock @ error|0 w|0,3852,35.233651729
Ok Clock @ error|0 w|0,3853,35.242418729
Ok Clock @ error|0 w|0,3854,35.250981264
Ok Clock @ error|0 w|0,3855,35.259514300
Ok Clock @ error|0 w|0,3856,35.268141341
Ok Clock @ error|0 w|0,3857,35.276959323
Ok Clock @ error|0 w|0,3858,35.286060068
Ok Clock @ error|0 w|0,3859,35.295498693
Ok Clock @ error|0 w|0,3860,35.305239140
Ok Clock @ error|0 w|0,3861,35.315141872
Ok Clock @ error|0 w|0,3862,35.325022948
Ok Clock @ error|0 w|0,3863,35.334713950
Ok Clock @ error|0 w|0,3864,35.344091808
Ok Clock @ error|0 w|0,3865,35.353098968
Ok Clock @ error|0 w|0,3866,35.361768176
Ok Clock @ error|0 w|0,3867,35.370252705
Ok Clock @ error|0 w|0,3868,35.378816211
Ok Clock @ error|0 w|0,3869,35.387756841
Ok Clock @ error|0 w|0,3870,35.397285232
Ok Clock @ error|0 w|0,3871,35.407418995
Ok Clock @ error|0 w|0,3872,35.417977734
Ok Clock @ error|0 w|0,3873,35.428662514
Ok Clock @ error|0 w|0,3874,35.439158604
Ok Clock @ error|0 w|0,3875,35.449218871
Ok Clock @ error|0 w|0,3876,35.458721227
Ok Clock @ error|0 w|0,3877,35.467708690
Ok Clock @ error|0 w|0,3878,35.476376138
Ok Clock @ error|0 w|0,3879,35.484998865
Ok Clock @ error|0 w|0,3880,35.493836380
Ok Clock @ error|0 w|0,3881,35.503043477
Ok Clock @ error|0 w|0,3882,35.512635662
Ok Clock @ error|0 w|0,3883,35.522511405
Ok Clock @ error|0 w|0,3884,35.532501351
Ok Clock @ error|0 w|0,3885,35.542414723
Ok Clock @ error|0 w|0,3886,35.552078102
Ok Clock @ error|0 w|0,3887,35.561383784
Ok Clock @ error|0 w|0,3888,35.570319073
Ok Clock @ error|0 w|0,3889,35.578953732
Ok Clock @ error|0 w|0,3890,35.587404552
Ok Clock @ error|0 w|0,3891,35.595809126
Ok Clock @ error|0 w|0,3892,35.604321463
Ok Clock @ error|0 w|0,3893,35.613096086
Ok Clock @ error|0 w|0,3894,35.622255523
Ok Clock @ error|0 w|0,3895,35.631852791
Ok Clock @ error|0 w|0,3896,35.641835464
Ok Clock @ error|0 w|0,3897,35.652039848
Ok Clock @ error|0 w|0,3898,35.662221523
Ok Clock @ error|0 w|0,3899,35.672128362
Ok Clock @ error|0 w|0,3900,35.681589496
Ok Clock @ error|0 w|0,3901,35.690581353
Ok Clock @ error|0 w|0,3902,35.699253415
Ok Clock @ error|0 w|0,3903,35.707879239
Ok Clock @ error|0 w|0,3904,35.716753078
Ok Clock @ error|0 w|0,3905,35.726093619
Ok Clock @ error|0 w|0,3906,35.735982344
Ok Clock @ error|0 w|0,3907,35.746339522
Ok Clock @ error|0 w|0,3908,35.756930196
Ok Clock @ error|0 w|0,3909,35.767433812
Ok Clock @ error|0 w|0,3910,35.777564941
Ok Clock @ error|0 w|0,3911,35.787170259
Ok Clock @ error|0 w|0,3912,35.796262360
Ok Clock @ error|0 w|0,3913,35.804983941
Ok Clock @ error|0 w|0,3914,35.813533831
Ok Clock @ error|0 w|0,3915,35.822099906
Ok Clock @ error|0 w|0,3916,35.830828324
Ok Clock @ error|0 w|0,3917,35.839824746
Ok Clock @ error|0 w|0,3918,35.849134732
Ok Clock @ error|0 w|0,3919,35.858719865
Ok Clock @ error|0 w|0,3920,35.868475235
Ok Clock @ error|0 w|0,3921,35.878268788
Ok Clock @ error|0 w|0,3922,35.887970968
Ok Clock @ error|0 w|0,3923,35.897459578
Ok Clock @ error|0 w|0,3924,35.906632905
Ok Clock @ error|0 w|0,3925,35.915449698
Ok Clock @ error|0 w|0,3926,35.923975705
Ok Clock @ error|0 w|0,3927,35.932411502
Ok Clock @ error|0 w|0,3928,35.941045925
Ok Clock @ error|0 w|0,3929,35.950133588
Ok Clock @ error|0 w|0,3930,35.959786530
Ok Clock @ error|0 w|0,3931,35.969948823
Ok Clock @ error|0 w|0,3932,35.980442552
Ok Clock @ error|0 w|0,3933,35.991014873
Ok Clock @ error|0 w|0,3934,36.001380062
Ok Clock @ error|0 w|0,3935,36.011290151
Ok Clock @ error|0 w|0,3936,36.020628822
