initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,2829,24.515345974
Ok Clock @ error|0 w|0,2830,24.524379476
Ok Clock @ error|0 w|0,2831,24.533365219
Ok Clock @ error|0 w|0,2832,24.542355855
Ok Clock @ error|0 w|0,2833,24.551422974
Ok Clock @ error|0 w|0,2834,24.560546406
Ok Clock @ error|0 w|0,2835,24.569636983
Ok Clock @ error|0 w|0,2836,24.578657884
Ok Clock @ error|0 w|0,2837,24.587651575
Ok Clock @ error|0 w|0,2838,24.596660096
Ok Clock @ error|0 w|0,2839,24.605686060
Ok Clock @ error|0 w|0,2840,24.614706231
Ok Clock @ error|0 w|0,2841,24.623681616
Ok Clock @ error|0 w|0,2842,24.632599096
Ok Clock @ error|0 w|0,2843,24.641509656
Ok Clock @ error|0 w|0,2844,24.650467144
Ok Clock @ error|0 w|0,2845,24.659458302
Ok Clock @ error|0 w|0,2846,24.668434799
Ok Clock @ error|0 w|0,2847,24.677375907
Ok Clock @ error|0 w|0,2848,24.686320803
Ok Clock @ error|0 w|0,2849,24.695338499
Ok Clock @ error|0 w|0,2850,24.704439664
Ok Clock @ error|0 w|0,2851,24.713552089
Ok Clock @ error|0 w|0,2852,24.722609739
Ok Clock @ error|0 w|0,2853,24.731631803
Ok Clock @ error|0 w|0,2854,24.740694036
Ok Clock @ error|0 w|0,2855,24.749816965
Ok Clock @ error|0 w|0,2856,24.758911010
Ok Clock @ error|0 w|0,2857,24.767897745
Ok Clock @ error|0 w|0,2858,24.776820616
Ok Clock @ error|0 w|0,2859,24.785755055
Ok Clock @ error|0 w|0,2860,24.794709164
Ok Clock @ error|0 w|0,2861,24.803658711
Ok Clock @ error|0 w|0,2862,24.812588815
Ok Clock @ error|0 w|0,2863,24.821498469
Ok Clock @ error|0 w|0,2864,24.830409305
Ok Clock @ error|0 w|0,2865,24.839360105
Ok Clock @ error|0 w|0,2866,24.848372130
Ok Clock @ error|0 w|0,2867,24.857406566
Ok Clock @ error|0 w|0,2868,24.866411154
Ok Clock @ error|0 w|0,2869,24.875416246
Ok Clock @ error|0 w|0,2870,24.884493160
Ok Clock @ error|0 w|0,2871,24.893643074
Ok Clock @ error|0 w|0,2872,24.902796730
Ok Clock @ error|0 w|0,2873,24.911893978
Ok Clock @ error|0 w|0,2874,24.920939056
Ok Clock @ error|0 w|0,2875,24.929982079
Ok Clock @ error|0 w|0,2876,24.939044184
Ok Clock @ error|0 w|0,2877,24.948086912
Ok Clock @ error|0 w|0,2878,24.957062450
Ok Clock @ error|0 w|0,2879,24.965970669
Ok Clock @ error|0 w|0,2880,24.974861943
Ok Clock @ error|0 w|0,2881,24.983777867
Ok Clock @ error|0 w|0,2882,24.992706598
Ok Clock @ error|0 w|0,2883,25.001627598
Ok Clock @ error|0 w|0,2884,25.010552269
Ok Clock @ error|0 w|0,2885,25.019492963
Ok Clock @ error|0 w|0,2886,25.028468398
Ok Clock @ error|0 w|0,2887,25.037510636
Ok Clock @ error|0 w|0,2888,25.046603468
Ok Clock @ error|0 w|0,2889,25.055681609
Ok Clock @ error|0 w|0,2890,25.064721530
Ok Clock @ error|0 w|0,2891,25.073773896
Ok Clock @ error|0 w|0,2892,25.082883457
Ok Clock @ error|0 w|0,2893,25.092016617
Ok Clock @ error|0 w|0,2894,25.101105368
Ok Clock @ error|0 w|0,2895,25.110142985
Ok Clock @ error|0 w|0,2896,25.119173154
Ok Clock @ error|0 w|0,2897,25.128204999
Ok Clock @ error|0 w|0,2898,25.137207376
Ok Clock @ error|0 w|0,2899,25.146154045
Ok Clock @ error|0 w|0,2900,25.155041772
Ok Clock @ error|0 w|0,2901,25.163905769
Ok Clock @ error|0 w|0,2902,25.172804542
Ok Clock @ error|0 w|0,2903,25.181752016
Ok Clock @ error|0 w|0,2904,25.190707001
Ok Clock @ error|0 w|0,2905,25.199642835
Ok Clock @ error|0 w|0,2906,25.208586551
Ok Clock @ error|0 w|0,2907,25.217586578
Ok Clock @ error|0 w|0,2908,25.226656091
Ok Clock @ error|0 w|0,2909,25.235758223
Ok Clock @ error|0 w|0,2910,25.244845889
Ok Clock @ error|0 w|0,2911,25.253906924
Ok Clock @ error|0 w|0,2912,25.262971145
Ok Clock @ error|0 w|0,2913,25.272072789
Ok Clock @ error|0 w|0,2914,25.281191034
Ok Clock @ error|0 w|0,2915,25.290253893
Ok Clock @ error|0 w|0,2916,25.299236640
Ok Clock @ error|0 w|0,2917,25.308199382
Ok Clock @ error|0 w|0,2918,25.317190471
Ok Clock @ error|0 w|0,2919,25.326186639
Ok Clock @ error|0 w|0,2920,25.335140943
Ok Clock @ error|0 w|0,2921,25.344034554
Ok Clock @ error|0 w|0,2922,25.352901942
Ok Clock @ error|0 w|0,2923,25.361812039
Ok Clock @ error|0 w|0,2924,25.370800242
Ok Clock @ error|0 w|0,2925,25.379833355
Ok Clock @ error|0 w|0,2926,25.388847189
Ok Clock @ error|0 w|0,2927,25.397825843
Ok Clock @ error|0 w|0,2928,25.406832131
Ok Clock @ error|0 w|0,2929,25.415915429
Ok Clock @ error|0 w|0,2930,25.425030758
Ok Clock @ error|0 w|0,2931,25.434110041
Ok Clock @ error|0 w|0,2932,25.443143292
Ok Clock @ error|0 w|0,2933,25.452159756
Ok Clock @ error|0 w|0,2934,25.461189272
Ok Clock @ error|0 w|0,2935,25.470235650
Ok Clock @ error|0 w|0,2936,25.479269917
Ok Clock @ error|0 w|0,2937,25.488258946
Ok Clock @ error|0 w|0,2938,25.497202553
Ok Clock @ error|0 w|0,2939,25.506142216
Ok Clock @ error|0 w|0,2940,25.515113750
Ok Clock @ error|0 w|0,2941,25.524096386
Ok Clock @ error|0 w|0,2942,25.533055260
Ok Clock @ error|0 w|0,2943,25.542003494
Ok Clock @ error|0 w|0,2944,25.550980509
Ok Clock @ error|0 w|0,2945,25.560011292
Ok Clock @ error|0 w|0,2946,25.569080409
Ok Clock @ error|0 w|0,2947,25.578137656
Ok Clock @ error|0 w|0,2948,25.587159977
Ok Clock @ error|0 w|0,2949,25.596180363
Ok Clock @ error|0 w|0,2950,25.605236480
Ok Clock @ error|0 w|0,2951,25.614315458
Ok Clock @ error|0 w|0,2952,25.623364145
Ok Clock @ error|0 w|0,2953,25.632359412
Ok Clock @ error|0 w|0,2954,25.641337202
Ok Clock @ error|0 w|0,2955,25.650325028
Ok Clock @ error|0 w|0,2956,25.659307350
Ok Clock @ error|0 w|0,2957,25.668274514
Ok Clock @ error|0 w|0,2958,25.677234626
Ok Clock @ error|0 w|0,2959,25.686187331
Ok Clock @ error|0 w|0,2960,25.695146883
Ok Clock @ error|0 w|0,2961,25.704143251
Ok Clock @ error|0 w|0,2962,25.713164248
Ok Clock @ error|0 w|0,2963,25.722162301
Ok Clock @ error|0 w|0,2964,25.731132244
Ok Clock @ error|0 w|0,2965,25.740131606
Ok Clock @ error|0 w|0,2966,25.749205986
Ok Clock @ error|0 w|0,2967,25.758322960
Ok Clock @ error|0 w|0,2968,25.767408251
Ok Clock @ error|0 w|0,2969,25.776438539
Ok Clock @ error|0 w|0,2970,25.785458031
Ok Clock @ error|0 w|0,2971,25.794502345
Ok Clock @ error|0 w|0,2972,25.803555499
Ok Clock @ error|0 w|0,2973,25.812570225
Ok Clock @ error|0 w|0,2974,25.821513213
Ok Clock @ error|0 w|0,2975,25.830412518
Ok Clock @ error|0 w|0,2976,25.839331524
Ok Clock @ error|0 w|0,2977,25.848288998
Ok Clock @ error|0 w|0,2978,25.857255610
Ok Clock @ error|0 w|0,2979,25.866208458
Ok Clock @ error|0 w|0,2980,25.875148818
Ok Clock @ error|0 w|0,2981,25.884103516
Ok Clock @ error|0 w|0,2982,25.893112032
Ok Clock @ error|0 w|0,2983,25.902182453
Ok Clock @ error|0 w|0,2984,25.911268837
Ok Clock @ error|0 w|0,2985,25.920318893
Ok Clock @ error|0 w|0,2986,25.929347552
Ok Clock @ error|0 w|0,2987,25.938420682
Ok Clock @ error|0 w|0,2988,25.947547174
Ok Clock @ error|0 w|0,2989,25.956653130
Ok Clock @ error|0 w|0,2990,25.965690673
Ok Clock @ error|0 w|0,2991,25.974689969
Ok Clock @ error|0 w|0,2992,25.983692331
Ok Clock @ error|0 w|0,2993,25.992696205
Ok Clock @ error|0 w|0,2994,26.001669971
Ok Clock @ error|0 w|0,2995,26.010593413
Ok Clock @ error|0 w|0,2996,26.019481211
Ok Clock @ error|0 w|0,2997,26.028372300
Ok Clock @ error|0 w|0,2998,26.037303652
Ok Clock @ error|0 w|0,2999,26.046280139
Ok Clock @ error|0 w|0,3000,26.055266684
Ok Clock @ error|0 w|0,3001,26.064241498
Ok Clock @ error|0 w|0,3002,26.073230567
Ok Clock @ error|0 w|0,3003,26.082263959
Ok Clock @ error|0 w|0,3004,26.091341617
Ok Clock @ error|0 w|0,3005,26.100438560
Ok Clock @ error|0 w|0,3006,26.109522144
Ok Clock @ error|0 w|0,3007,26.118588083
Ok Clock @ error|0 w|0,3008,26.127665942
Ok Clock @ error|0 w|0,3009,26.136764585
Ok Clock @ error|0 w|0,3010,26.145846209
Ok Clock @ error|0 w|0,3011,26.154869847
Ok Clock @ error|0 w|0,3012,26.163843189
Ok Clock @ error|0 w|0,3013,26.172812493
Ok Clock @ error|0 w|0,3014,26.181793808
Ok Clock @ error|0 w|0,3015,26.190755468
Ok Clock @ error|0 w|0,3016,26.199678568
Ok Clock @ error|0 w|0,3017,26.208582194
Ok Clock @ error|0 w|0,3018,26.217495351
Ok Clock @ error|0 w|0,3019,26.226445030
Ok Clock @ error|0 w|0,3020,26.235437879
Ok Clock @ error|0 w|0,3021,26.244443881
Ok Clock @ error|0 w|0,3022,26.253434089
Ok Clock @ error|0 w|0,3023,26.262424925
Ok Clock @ error|0 w|0,3024,26.271462408
Ok Clock @ error|0 w|0,3025,26.280555903
Ok Clock @ error|0 w|0,3026,26.289656972
Ok Clock @ error|0 w|0,3027,26.298721929
Ok Clock @ error|0 w|0,3028,26.307760099
Ok Clock @ error|0 w|0,3029,26.316802136
Ok Clock @ error|0 w|0,3030,26.325856727
Ok Clock @ error|0 w|0,3031,26.334907729
Ok Clock @ error|0 w|0,3032,26.343924425
Ok Clock @ error|0 w|0,3033,26.352889504
Ok Clock @ error|0 w|0,3034,26.361831767
Ok Clock @ error|0 w|0,3035,26.370793351
Ok Clock @ error|0 w|0,3036,26.379767759
Ok Clock @ error|0 w|0,3037,26.388717133
Ok Clock @ error|0 w|0,3038,26.397635506
Ok Clock @ error|0 w|0,3039,26.406563036
Ok Clock @ error|0 w|0,3040,26.415545553
Ok Clock @ error|0 w|0,3041,26.424584976
Ok Clock @ error|0 w|0,3042,26.433637580
Ok Clock @ error|0 w|0,3043,26.442665103
Ok Clock @ error|0 w|0,3044,26.451673643
Ok Clock @ error|0 w|0,3045,26.460701420
Ok Clock @ error|0 w|0,3046,26.469772621
Ok Clock @ error|0 w|0,3047,26.478854381
Ok Clock @ error|0 w|0,3048,26.487890843
Ok Clock @ error|0 w|0,3049,26.496883446
Ok Clock @ error|0 w|0,3050,26.505875627
Ok Clock @ error|0 w|0,3051,26.514882602
Ok Clock @ error|0 w|0,3052,26.523888496
Ok Clock @ error|0 w|0,3053,26.532874611
Ok Clock @ error|0 w|0,3054,26.541832421
Ok Clock @ error|0 w|0,3055,26.550778205
Ok Clock @ error|0 w|0,3056,26.559745392
Ok Clock @ error|0 w|0,3057,26.568749324
Ok Clock @ error|0 w|0,3058,26.577762498
Ok Clock @ error|0 w|0,3059,26.586744409
Ok Clock @ error|0 w|0,3060,26.595709637
Ok Clock @ error|0 w|0,3061,26.604718458
Ok Clock @ error|0 w|0,3062,26.613788515
Ok Clock @ error|0 w|0,3063,26.622872551
Ok Clock @ error|0 w|0,3064,26.631925826
Ok Clock @ error|0 w|0,3065,26.640948962
Ok Clock @ error|0 w|0,3066,26.649968421
Ok Clock @ error|0 w|0,3067,26.658998491
Ok Clock @ error|0 w|0,3068,26.668023901
Ok Clock @ error|0 w|0,3069,26.677020264
Ok Clock @ error|0 w|0,3070,26.685981028
Ok Clock @ error|0 w|0,3071,26.694927106
Ok Clock @ error|0 w|0,3072,26.703890300
Ok Clock @ error|0 w|0,3073,26.712876187
Ok Clock @ error|0 w|0,3074,26.721863171
Ok Clock @ error|0 w|0,3075,26.730838948
Ok Clock @ error|0 w|0,3076,26.739808574
Ok Clock @ error|0 w|0,3077,26.748789419
Ok Clock @ error|0 w|0,3078,26.757807849
Ok Clock @ error|0 w|0,3079,26.766862028
Ok Clock @ error|0 w|0,3080,26.775912706
Ok Clock @ error|0 w|0,3081,26.784941878
Ok Clock @ error|0 w|0,3082,26.793980535
Ok Clock @ error|0 w|0,3083,26.803056698
Ok Clock @ error|0 w|0,3084,26.812144072
Ok Clock @ error|0 w|0,3085,26.821190795
Ok Clock @ error|0 w|0,3086,26.830190763
Ok Clock @ error|0 w|0,3087,26.839184449
Ok Clock @ error|0 w|0,3088,26.848188894
Ok Clock @ error|0 w|0,3089,26.857180956
Ok Clock @ error|0 w|0,3090,26.866143032
Ok Clock @ error|0 w|0,3091,26.875078328
Ok Clock @ error|0 w|0,3092,26.884001183
Ok Clock @ error|0 w|0,3093,26.892937937
Ok Clock @ error|0 w|0,3094,26.901906334
Ok Clock @ error|0 w|0,3095,26.910891024
Ok Clock @ error|0 w|0,3096,26.919867844
Ok Clock @ error|0 w|0,3097,26.928841993
Ok Clock @ error|0 w|0,3098,26.937846938
Ok Clock @ error|0 w|0,3099,26.946904085
Ok Clock @ error|0 w|0,3100,26.955990914
Ok Clock @ error|0 w|0,3101,26.965063094
Ok Clock @ error|0 w|0,3102,26.974107139
Ok Clock @ error|0 w|0,3103,26.983152980
Ok Clock @ error|0 w|0,3104,26.992230117
Ok Clock @ error|0 w|0,3105,27.001323372
Ok Clock @ error|0 w|0,3106,27.010377286
Ok Clock @ error|0 w|0,3107,27.019360000
Ok Clock @ error|0 w|0,3108,27.028309423
Ok Clock @ error|0 w|0,3109,27.037275741
Ok Clock @ error|0 w|0,3110,27.046253193
Ok Clock @ error|0 w|0,3111,27.055207670
Ok Clock @ error|0 w|0,3112,27.064128936
Ok Clock @ error|0 w|0,3113,27.073038489
Ok Clock @ error|0 w|0,3114,27.081972220
Ok Clock @ error|0 w|0,3115,27.090952979
Ok Clock @ error|0 w|0,3116,27.099971692
Ok Clock @ error|0 w|0,3117,27.108993200
Ok Clock @ error|0 w|0,3118,27.117993923
Ok Clock @ error|0 w|0,3119,27.127001835
Ok Clock @ error|0 w|0,3120,27.136062583
Ok Clock @ error|0 w|0,3121,27.145166110
Ok Clock @ error|0 w|0,3122,27.154258441
Ok Clock @ error|0 w|0,3123,27.163313043
Ok Clock @ error|0 w|0,3124,27.172347116
Ok Clock @ error|0 w|0,3125,27.181386403
Ok Clock @ error|0 w|0,3126,27.190432600
Ok Clock @ error|0 w|0,3127,27.199460128
Ok Clock @ error|0 w|0,3128,27.208447003
Ok Clock @ error|0 w|0,3129,27.217400102
Ok Clock @ error|0 w|0,3130,27.226347518
Ok Clock @ error|0 w|0,3131,27.235309066
Ok Clock @ error|0 w|0,3132,27.244271622
Ok Clock @ error|0 w|0,3133,27.253213212
Ok Clock @ error|0 w|0,3134,27.262147675
Ok Clock @ error|0 w|0,3135,27.271109530
Ok Clock @ error|0 w|0,3136,27.280113711
Ok Clock @ error|0 w|0,3137,27.289150708
Ok Clock @ error|0 w|0,3138,27.298196472
Ok Clock @ error|0 w|0,3139,27.307231013
Ok Clock @ error|0 w|0,3140,27.316260322
Ok Clock @ error|0 w|0,3141,27.325305912
Ok Clock @ error|0 w|0,3142,27.334370100
Ok Clock @ error|0 w|0,3143,27.343427163
Ok Clock @ error|0 w|0,3144,27.352455677
Ok Clock @ error|0 w|0,3145,27.361469001
Ok Clock @ error|0 w|0,3146,27.370491874
Ok Clock @ error|0 w|0,3147,27.379517333
Ok Clock @ error|0 w|0,3148,27.388519336
Ok Clock @ error|0 w|0,3149,27.397489631
Ok Clock @ error|0 w|0,3150,27.406438712
Ok Clock @ error|0 w|0,3151,27.415387991
Ok Clock @ error|0 w|0,3152,27.424361060
Ok Clock @ error|0 w|0,3153,27.433354333
Ok Clock @ error|0 w|0,3154,27.442337085
Ok Clock @ error|0 w|0,3155,27.451299794
Ok Clock @ error|0 w|0,3156,27.460276677
Ok Clock @ error|0 w|0,3157,27.469303375
Ok Clock @ error|0 w|0,3158,27.478366703
Ok Clock @ error|0 w|0,3159,27.487420465
Ok Clock @ error|0 w|0,3160,27.496444790
Ok Clock @ error|0 w|0,3161,27.505461400
Ok Clock @ error|0 w|0,3162,27.514494006
Ok Clock @ error|0 w|0,3163,27.523541020
Ok Clock @ error|0 w|0,3164,27.532580536
Ok Clock @ error|0 w|0,3165,27.541586228
Ok Clock @ error|0 w|0,3166,27.550555960
Ok Clock @ error|0 w|0,3167,27.559522032
Ok Clock @ error|0 w|0,3168,27.568509992
Ok Clock @ error|0 w|0,3169,27.577507526
Ok Clock @ error|0 w|0,3170,27.586488934
Ok Clock @ error|0 w|0,3171,27.595446997
Ok Clock @ error|0 w|0,3172,27.604403183
Ok Clock @ error|0 w|0,3173,27.613391161
Ok Clock @ error|0 w|0,3174,27.622418146
Ok Clock @ error|0 w|0,3175,27.631454243
Ok Clock @ error|0 w|0,3176,27.640470222
Ok Clock @ error|0 w|0,3177,27.649475853
Ok Clock @ error|0 w|0,3178,27.658510548
Ok Clock @ error|0 w|0,3179,27.667585640
Ok Clock @ error|0 w|0,3180,27.676654871
Ok Clock @ error|0 w|0,3181,27.685675956
Ok Clock @ error|0 w|0,3182,27.694665986
Ok Clock @ error|0 w|0,3183,27.703660856
Ok Clock @ error|0 w|0,3184,27.712665396
Ok Clock @ error|0 w|0,3185,27.721662588
Ok Clock @ error|0 w|0,3186,27.730638702
Ok Clock @ error|0 w|0,3187,27.739594591
Ok Clock @ error|0 w|0,3188,27.748545663
Ok Clock @ error|0 w|0,3189,27.757512664
Ok Clock @ error|0 w|0,3190,27.766504515
Ok Clock @ error|0 w|0,3191,27.775502864
Ok Clock @ error|0 w|0,3192,27.784487229
Ok Clock @ error|0 w|0,3193,27.793475124
Ok Clock @ error|0 w|0,3194,27.802499366
Ok Clock @ error|0 w|0,3195,27.811560281
Ok Clock @ error|0 w|0,3196,27.820626584
Ok Clock @ error|0 w|0,3197,27.829671186
Ok Clock @ error|0 w|0,3198,27.838699741
Ok Clock @ error|0 w|0,3199,27.847739920
Ok Clock @ error|0 w|0,3200,27.856799434
Ok Clock @ error|0 w|0,3201,27.865850992
Ok Clock @ error|0 w|0,3202,27.874863967
Ok Clock @ error|0 w|0,3203,27.883840008
Ok Clock @ error|0 w|0,3204,27.892809475
Ok Clock @ error|0 w|0,3205,27.901788805
Ok Clock @ error|0 w|0,3206,27.910761142
Ok Clock @ error|0 w|0,3207,27.919712853
Ok Clock @ error|0 w|0,3208,27.928656932
Ok Clock @ error|0 w|0,3209,27.937610323
Ok Clock @ error|0 w|0,3210,27.946585014
Ok Clock @ error|0 w|0,3211,27.955589965
Ok Clock @ error|0 w|0,3212,27.964613606
Ok Clock @ error|0 w|0,3213,27.973629897
Ok Clock @ error|0 w|0,3214,27.982636189
Ok Clock @ error|0 w|0,3215,27.991661656
Ok Clock @ error|0 w|0,3216,28.000725151
Ok Clock @ error|0 w|0,3217,28.009803256
Ok Clock @ error|0 w|0,3218,28.018859478
Ok Clock @ error|0 w|0,3219,28.027892755
Ok Clock @ error|0 w|0,3220,28.036929072
Ok Clock @ error|0 w|0,3221,28.045974151
Ok Clock @ error|0 w|0,3222,28.055005645
Ok Clock @ error|0 w|0,3223,28.064001711
Ok Clock @ error|0 w|0,3224,28.072959792
Ok Clock @ error|0 w|0,3225,28.081901318
Ok Clock @ error|0 w|0,3226,28.090854968
Ok Clock @ error|0 w|0,3227,28.099822896
Ok Clock @ error|0 w|0,3228,28.108783116
Ok Clock @ error|0 w|0,3229,28.117728104
Ok Clock @ error|0 w|0,3230,28.126678358
Ok Clock @ error|0 w|0,3231,28.135660730
Ok Clock @ error|0 w|0,3232,28.144682484
Ok Clock @ error|0 w|0,3233,28.153725349
Ok Clock @ error|0 w|0,3234,28.162764936
Ok Clock @ error|0 w|0,3235,28.171794828
Ok Clock @ error|0 w|0,3236,28.180831882
Ok Clock @ error|0 w|0,3237,28.189895659
Ok Clock @ error|0 w|0,3238,28.198974467
Ok Clock @ error|0 w|0,3239,28.208028319
Ok Clock @ error|0 w|0,3240,28.217042959
Ok Clock @ error|0 w|0,3241,28.226047766
Ok Clock @ error|0 w|0,3242,28.235065464
Ok Clock @ error|0 w|0,3243,28.244081943
Ok Clock @ error|0 w|0,3244,28.253070781
Ok Clock @ error|0 w|0,3245,28.262023181
Ok Clock @ error|0 w|0,3246,28.270957936
Ok Clock @ error|0 w|0,3247,28.279906272
Ok Clock @ error|0 w|0,3248,28.288883123
Ok Clock @ error|0 w|0,3249,28.297875328
Ok Clock @ error|0 w|0,3250,28.306857782
Ok Clock @ error|0 w|0,3251,28.315829405
Ok Clock @ error|0 w|0,3252,28.324823457
Ok Clock @ error|0 w|0,3253,28.333861483
Ok Clock @ error|0 w|0,3254,28.342920567
Ok Clock @ error|0 w|0,3255,28.351967674
Ok Clock @ error|0 w|0,3256,28.360996876
Ok Clock @ error|0 w|0,3257,28.370023898
Ok Clock @ error|0 w|0,3258,28.379063978
Ok Clock @ error|0 w|0,3259,28.388113157
Ok Clock @ error|0 w|0,3260,28.397150084
Ok Clock @ error|0 w|0,3261,28.406158210
Ok Clock @ error|0 w|0,3262,28.415143181
Ok Clock @ error|0 w|0,3263,28.424127400
Ok Clock @ error|0 w|0,3264,28.433121561
Ok Clock @ error|0 w|0,3265,28.442109763
Ok Clock @ error|0 w|0,3266,28.451078091
Ok Clock @ error|0 w|0,3267,28.460038518
Ok Clock @ error|0 w|0,3268,28.469012179
Ok Clock @ error|0 w|0,3269,28.478009569
Ok Clock @ error|0 w|0,3270,28.487022512
Ok Clock @ error|0 w|0,3271,28.496030749
Ok Clock @ error|0 w|0,3272,28.505029400
Ok Clock @ error|0 w|0,3273,28.514039294
Ok Clock @ error|0 w|0,3274,28.523079430
Ok Clock @ error|0 w|0,3275,28.532137640
Ok Clock @ error|0 w|0,3276,28.541180500
Ok Clock @ error|0 w|0,3277,28.550195462
Ok Clock @ error|0 w|0,3278,28.559203806
Ok Clock @ error|0 w|0,3279,28.568221231
Ok Clock @ error|0 w|0,3280,28.577236204
Ok Clock @ error|0 w|0,3281,28.586235575
Ok Clock @ error|0 w|0,3282,28.595219865
Ok Clock @ error|0 w|0,3283,28.604194962
Ok Clock @ error|0 w|0,3284,28.613173043
Ok Clock @ error|0 w|0,3285,28.622166173
Ok Clock @ error|0 w|0,3286,28.631164879
Ok Clock @ error|0 w|0,3287,28.640147567
Ok Clock @ error|0 w|0,3288,28.649116516
Ok Clock @ error|0 w|0,3289,28.658102650
Ok Clock @ error|0 w|0,3290,28.667128348
Ok Clock @ error|0 w|0,3291,28.676177855
Ok Clock @ error|0 w|0,3292,28.685215920
Ok Clock @ error|0 w|0,3293,28.694232296
Ok Clock @ error|0 w|0,3294,28.703250320
Ok Clock @ error|0 w|0,3295,28.712289884
Ok Clock @ error|0 w|0,3296,28.721341662
Ok Clock @ error|0 w|0,3297,28.730375403
Ok Clock @ error|0 w|0,3298,28.739369546
Ok Clock @ error|0 w|0,3299,28.748339090
Ok Clock @ error|0 w|0,3300,28.757316573
Ok Clock @ error|0 w|0,3301,28.766307892
Ok Clock @ error|0 w|0,3302,28.775294547
Ok Clock @ error|0 w|0,3303,28.784265419
Ok Clock @ error|0 w|0,3304,28.793225848
Ok Clock @ error|0 w|0,3305,28.802193132
Ok Clock @ error|0 w|0,3306,28.811185921
Ok Clock @ error|0 w|0,3307,28.820206174
Ok Clock @ error|0 w|0,3308,28.829232939
Ok Clock @ error|0 w|0,3309,28.838244030
Ok Clock @ error|0 w|0,3310,28.847249344
Ok Clock @ error|0 w|0,3311,28.856282230
Ok Clock @ error|0 w|0,3312,28.865347035
Ok Clock @ error|0 w|0,3313,28.874407894
Ok Clock @ error|0 w|0,3314,28.883440866
Ok Clock @ error|0 w|0,3315,28.892459666
Ok Clock @ error|0 w|0,3316,28.901484578
Ok Clock @ error|0 w|0,3317,28.910512603
Ok Clock @ error|0 w|0,3318,28.919522538
Ok Clock @ error|0 w|0,3319,28.928501334
Ok Clock @ error|0 w|0,3320,28.937457486
Ok Clock @ error|0 w|0,3321,28.946411320
Ok Clock @ error|0 w|0,3322,28.955378704
Ok Clock @ error|0 w|0,3323,28.964357899
Ok Clock @ error|0 w|0,3324,28.973333613
Ok Clock @ error|0 w|0,3325,28.982303303
Ok Clock @ error|0 w|0,3326,28.991284224
Ok Clock @ error|0 w|0,3327,29.000290041
Ok Clock @ error|0 w|0,3328,29.009318962
Ok Clock @ error|0 w|0,3329,29.018358127
Ok Clock @ error|0 w|0,3330,29.027393454
Ok Clock @ error|0 w|0,3331,29.036426562
Ok Clock @ error|0 w|0,3332,29.045473631
Ok Clock @ error|0 w|0,3333,29.054537276
Ok Clock @ error|0 w|0,3334,29.063594517
Ok Clock @ error|0 w|0,3335,29.072622649
Ok Clock @ error|0 w|0,3336,29.081628344
Ok Clock @ error|0 w|0,3337,29.090636467
Ok Clock @ error|0 w|0,3338,29.099650111
Ok Clock @ error|0 w|0,3339,29.108646279
Ok Clock @ error|0 w|0,3340,29.117612715
Ok Clock @ error|0 w|0,3341,29.126562284
Ok Clock @ error|0 w|0,3342,29.135514366
Ok Clock @ error|0 w|0,3343,29.144481784
Ok Clock @ error|0 w|0,3344,29.153464245
Ok Clock @ error|0 w|0,3345,29.162447620
Ok Clock @ error|0 w|0,3346,29.171423509
Ok Clock @ error|0 w|0,3347,29.180406626
Ok Clock @ error|0 w|0,3348,29.189421332
Ok Clock @ error|0 w|0,3349,29.198469250
Ok Clock @ error|0 w|0,3350,29.207523530
Ok Clock @ error|0 w|0,3351,29.216561536
Ok Clock @ error|0 w|0,3352,29.225589106
Ok Clock @ error|0 w|0,3353,29.234624819
Ok Clock @ error|0 w|0,3354,29.243673446
Ok Clock @ error|0 w|0,3355,29.252721253
Ok Clock @ error|0 w|0,3356,29.261747251
Ok Clock @ error|0 w|0,3357,29.270743347
Ok Clock @ error|0 w|0,3358,29.279727053
Ok Clock @ error|0 w|0,3359,29.288718528
Ok Clock @ error|0 w|0,3360,29.297710760
Ok Clock @ error|0 w|0,3361,29.306683388
Ok Clock @ error|0 w|0,3362,29.315635113
Ok Clock @ error|0 w|0,3363,29.324587682
Ok Clock @ error|0 w|0,3364,29.333564411
Ok Clock @ error|0 w|0,3365,29.342567476
Ok Clock @ error|0 w|0,3366,29.351578451
Ok Clock @ error|0 w|0,3367,29.360581439
Ok Clock @ error|0 w|0,3368,29.369580777
Ok Clock @ error|0 w|0,3369,29.378597160
Ok Clock @ error|0 w|0,3370,29.387643271
Ok Clock @ error|0 w|0,3371,29.396700037
Ok Clock @ error|0 w|0,3372,29.405736359
Ok Clock @ error|0 w|0,3373,29.414751017
Ok Clock @ error|0 w|0,3374,29.423765399
Ok Clock @ error|0 w|0,3375,29.432787775
Ok Clock @ error|0 w|0,3376,29.441808149
Ok Clock @ error|0 w|0,3377,29.450813574
Ok Clock @ error|0 w|0,3378,29.459800221
Ok Clock @ error|0 w|0,3379,29.468778089
Ok Clock @ error|0 w|0,3380,29.477762343
Ok Clock @ error|0 w|0,3381,29.486757766
Ok Clock @ error|0 w|0,3382,29.495751040
Ok Clock @ error|0 w|0,3383,29.504726868
Ok Clock @ error|0 w|0,3384,29.513697004
Ok Clock @ error|0 w|0,3385,29.522691013
Ok Clock @ error|0 w|0,3386,29.531715924
